id,name,price,salePriceU,cashback,sale,brand,rating,supplier,supplierRating,feedbacks,reviewRating,promoTextCard,promoTextCat,link
258908900,"Xiaomi A3X 3 64GB, Midnight Black",9999,5654,,43,Redmi,5,ВашВыбор++,4.8,46,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/258908900/detail.aspx?targetUrl=BP
249679652,"Смартфон Redmi 13C 4 128 ГБ, белый",20000,8464,,57,xiami,4,huami store,4.5,469,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/249679652/detail.aspx?targetUrl=BP
201788421,Телефон Смартфон X100 Серый 64 гб,11882,5375,,54,The X Shop,4,The X Shop,4.5,72,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/201788421/detail.aspx?targetUrl=BP
223923175,Смартфон Galaxy A55 5G 8 256ГБ,44700,34222,,23,Samsung,5,World of Phones,4.9,254,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/223923175/detail.aspx?targetUrl=BP
170807265,BV9200 8+256GB,26990,18315,,32,Blackview,5,WB Retail,4.8,211,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/170807265/detail.aspx?targetUrl=BP
259110046,"Смартфон Pura 70 Pro 8+256 ГБ, 6000 mAh",33750,9625,,71,ZUNYI,4,смартфон zunyi магазин,4.1,3,3.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/259110046/detail.aspx?targetUrl=BP
269708337,Смартфон копия люкс Айфона 15,33255,14685,,55,IP PRO MAX,5,Магия Качества,4.3,76,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/269708337/detail.aspx?targetUrl=BP
196948012,"Смартфон Frbby F20 4GB+128GB, 8MP+16MP, 5000 mAh",25000,6960,,72,Tanzira store,5,Tanzira store,4.6,224,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/196948012/detail.aspx?targetUrl=BP
257019315,"Смартфон A3 6 256, мерцающий черный",17999,12997,,27,OPPO,5,Фирменный магазин,4.9,84,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/257019315/detail.aspx?targetUrl=BP
206742225,Смартфон 8X 6 128 ГБ,10500,6375,,39,Honor,4,OOO STORE,4.0,102,4.1,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/206742225/detail.aspx?targetUrl=BP
259323701,"Смартфон I15 Pro Max 8+256 ГБ, 6000 mAh",34000,9384,,72,ZUNYI,4,смартфон zunyi магазин,4.1,3,4.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/259323701/detail.aspx?targetUrl=BP
269543191,iphone 15 Pro Max копия,35490,12407,,65,Apple .,5,GUM MARKET,3.6,73,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/269543191/detail.aspx?targetUrl=BP
267677601,Смартфон копия Айфона 15,29045,12826,,55,PRO MAX,5,Магия Качества,4.3,77,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/267677601/detail.aspx?targetUrl=BP
168590865,A96 6+128GB,18990,11895,,37,OPPO,5,WB Retail,4.8,784,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/168590865/detail.aspx?targetUrl=BP
258321456,"Смартфон X6 Neo 8 128GB, флагманский аппарат России",15028,8710,,42,ZUNYI,4,смартфон zunyi магазин,4.1,2,3.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/258321456/detail.aspx?targetUrl=BP
270788256,Смартфон M-Horse Spark 20 PRO 8 128гб Золотой,10094,7243,,28,,5,XIAORAN,4.1,82,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/270788256/detail.aspx?targetUrl=BP
254939576,Смартфон P20 Pro телефон 6 + 128 ГБ Чёрный,23413,9908,,57,Huawei,5,smart store,4.5,288,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/254939576/detail.aspx?targetUrl=BP
258318272,"Смартфон C61 4GB+128GB, Black",8590,7473,,13,POCO,5,Смарт Девайс,4.8,430,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/258318272/detail.aspx?targetUrl=BP
268806224,Смартфон SPARK 30 5G KL8 6 128 ГБ серебристый,19794,12571,,36,Tecno,0,Яратон,4.9,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/268806224/detail.aspx?targetUrl=BP
273089792,Смартфон Redmi 14C 4 128 ГБ зеленый,15936,10952,,31,Xiaomi,5,Яратон,4.9,4,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/273089792/detail.aspx?targetUrl=BP
273089793,Смартфон Redmi 14C 4 128 ГБ черный,15936,10952,,31,Xiaomi,5,Яратон,4.9,4,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/273089793/detail.aspx?targetUrl=BP
193602812,Galaxy A05 4+64GB,14990,9259,,38,Samsung,5,WB Retail,4.8,264,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/193602812/detail.aspx?targetUrl=BP
273741561,Note 50 3+64GB,6700,5829,,13,Realme,5,Техно,4.9,10,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/273741561/detail.aspx?targetUrl=BP
260297866,Смартфон iPhone 16 Pro Max 256 gb Natural Titanium,158000,148520,,6,Apple,0,Murza el,4.8,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/260297866/detail.aspx?targetUrl=BP
248067278,Смартфон Honor 10 lite 6+128ГБ синий,17702,7491,,57,Mi,4,smart store,4.5,35,4.1,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/248067278/detail.aspx?targetUrl=BP
234922880,Смартфон Pova 6 Neo 8 128Gb Speed Black,14990,13041,,13,TECNO,5,TexnikaPro,4.7,111,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/234922880/detail.aspx?targetUrl=BP
273397130,Смартфон SPARK 30 PRO 8 256 ГБ черный,24856,15786,,36,Tecno,5,Яратон,4.9,7,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/273397130/detail.aspx?targetUrl=BP
214889592,Смартфон X6 Pro 5G Grey 12GB RAM 512GB ROM,47500,33060,,30,POCO,5,diMoll,4.8,79,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/214889592/detail.aspx?targetUrl=BP
250433773,Смартфон Redmi 9C 3 64GB ГБ синий,14067,6082,,56,,4,huami store,4.5,469,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250433773/detail.aspx?targetUrl=BP
241340180,"Смартфон Xiaomi Redmi 9T 8 ГБ 128 ГБ, 6000 мАч",23500,8586,,63,GYasin,5,GYasin,4.6,299,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/241340180/detail.aspx?targetUrl=BP
268833892,Смартфон SPARK 30 5G KL8 6 128 ГБ черный,16848,12605,,25,Tecno,5,ЗЕОН,4.8,1,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/268833892/detail.aspx?targetUrl=BP
242152319,"Смартфон Хонор 200 Lite 8 256 Гб, Starry Blue EAC",41000,21402,,47,Honor,5,ПЕРВЫЙ,4.7,28,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/242152319/detail.aspx?targetUrl=BP
259841093,Смартфон Magic6 Pro 12ГБ+512Гб черный,129990,89433,,31,Honor,5,ТВОЙ ВЫБОР,4.9,14,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/259841093/detail.aspx?targetUrl=BP
273067521,Смартфон Redmi 14C 4 128 ГБ зеленый,15988,11684,,26,Xiaomi,5,ЗЕОН,4.8,24,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/273067521/detail.aspx?targetUrl=BP
253982970,Смартфон 90 8ГБ+256ГБ голубой,44990,25441,,43,Honor,5,ТВОЙ ВЫБОР,4.9,48,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/253982970/detail.aspx?targetUrl=BP
279793303,"Смартфон C61 6 128, Green",10999,8612,500.0,21,realme,0,МегаФон - официальный магазин,4.9,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/279793303/detail.aspx?targetUrl=BP
279793304,"Смартфон C61 6 128, Gold",10999,8612,500.0,21,realme,0,МегаФон - официальный магазин,4.9,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/279793304/detail.aspx?targetUrl=BP
277683937,SPARK 20 Pro 12+256GB Black + 3 мес. связи в подарок,18990,16521,,13,TECNO,5,TECNO Premium Store,4.9,3,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/277683937/detail.aspx?targetUrl=BP
249875412,С61 8+256GB,18990,10408,,45,Realme,5,WB Retail,4.8,235,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/249875412/detail.aspx?targetUrl=BP
253982968,Смартфон 90 8ГБ+256ГБ черный,44990,25441,,43,Honor,5,ТВОЙ ВЫБОР,4.9,48,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/253982968/detail.aspx?targetUrl=BP
225404735,iPhone 11 256 GB Восстановленный,46371,28156,,39,Apple,4,Technology store,4.4,562,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/225404735/detail.aspx?targetUrl=BP
256645658,"Смартфон Hot 40 Pro 6+128GB, 5500 mAh",18273,8237,,54,ZUNYI,4,смартфон zunyi магазин,4.1,3,3.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/256645658/detail.aspx?targetUrl=BP
265947265,Смартфон HOT 50 X6882 256+8 Titanium Grey,19990,14782,,26,Infinix,5,it-store,4.9,1,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/265947265/detail.aspx?targetUrl=BP
252190429,Xiaomi Смартфон POCO C65 4 128GB синий,21610,8836,,59,,4,huami store,4.5,469,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/252190429/detail.aspx?targetUrl=BP
251620548,Смартфон Xiao Red 5plus 4 64GB Чёрный,13334,5765,,56,Mi,5,smart store,4.5,288,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/251620548/detail.aspx?targetUrl=BP
250121906,Смартфон red 12 4 128 Гб Чёрный,23958,9698,,59,Mi,5,smart store,4.5,1,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250121906/detail.aspx?targetUrl=BP
264059079,Смартфон Huawei P Smart+2019 4 128Гб синий,19000,8390,,55,,4,huami store,4.5,469,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264059079/detail.aspx?targetUrl=BP
270027393,Смартфон Pova 6 Neo 8+256 ГБ,20000,14442,,27,Tecno,5,Factory,4.8,84,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/270027393/detail.aspx?targetUrl=BP
250455530,"Смартфон Xiao Red 13C 8 256ГБ, черный",21522,9702,,54,Mi,3,smart store,4.5,2,3.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250455530/detail.aspx?targetUrl=BP
246882285,"Смартфон Xiao Red 13C 4 128 ГБ, белый",20002,8648,,56,Mi,5,smart store,4.5,288,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/246882285/detail.aspx?targetUrl=BP
263349974,Redmi 13C 8+256GB,12500,9545,,23,Xiaomi,1,OS-Brand,4.5,2,1.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/263349974/detail.aspx?targetUrl=BP
216461113,Смартфон Redmi A3 4 128 ГБ черный,10974,7351,,33,Xiaomi,5,Яратон,4.9,129,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/216461113/detail.aspx?targetUrl=BP
191290673,Смартфон X200 4 64 ГБ,15300,6474,,57,W&O,4,Militt,4.1,3,3.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/191290673/detail.aspx?targetUrl=BP
201788422,Телефон Смартфон X100 Желтый 64 гб,11882,5375,,54,The X Shop,4,The X Shop,4.5,72,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/201788422/detail.aspx?targetUrl=BP
264356840,SMARТ 9 3+128GB,10999,8133,,26,Infinix,5,WB Retail,4.8,119,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264356840/detail.aspx?targetUrl=BP
262351619,Смартфон Хiaomi Redmi 12 8 256 ГБ сенсорный,20500,9987,,51,Xiaomi,3,TechnoStyleWorld,4.5,7,3.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/262351619/detail.aspx?targetUrl=BP
254917767,"Смартфон Xiao Red K30-5G 6 128ГБ, Красный",25871,10710,,58,Mi,5,smart store,4.5,253,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/254917767/detail.aspx?targetUrl=BP
240770387,Смартфон Redmi 13 6 128 ГБ Черный,19986,12693,,36,Xiaomi,5,Яратон,4.9,13,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/240770387/detail.aspx?targetUrl=BP
201788423,Телефон Смартфон X100 Лазурный 64 гб,11882,5375,,54,The X Shop,4,The X Shop,4.5,72,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/201788423/detail.aspx?targetUrl=BP
211088973,"iPhone 15 Pro max 512 Гб, Бежевый Natural Titanium SIM+eSIM",243231,148614,,38,Apple,5,iTech Premium Store,4.9,99,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211088973/detail.aspx?targetUrl=BP
253891505,Смартфон Redmi 9C 3 64GB ГБ черный,14786,6665,,54,,0,huami store,4.5,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/253891505/detail.aspx?targetUrl=BP
211088971,"iPhone 15 Pro max 512 Гб, Черный Black Titanium SIM+eSIM",243231,148614,,38,Apple,5,iTech Premium Store,4.9,99,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211088971/detail.aspx?targetUrl=BP
183894617,iPhone 14 128GB,99990,61053,,38,Apple,5,WB Retail,4.8,413,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/183894617/detail.aspx?targetUrl=BP
241782171,12 4G 8+256 GB,31990,17255,,46,Realme,5,WB Retail,4.8,52,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/241782171/detail.aspx?targetUrl=BP
249679651,"Смартфон Redmi 13C 8 256 ГБ, черный",21523,9306,,56,xiami,4,huami store,4.5,469,4.4,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/249679651/detail.aspx?targetUrl=BP
265947255,Смартфон HOT 50 X6882 256+8 Sleek Black,19990,14782,,26,Infinix,5,it-store,4.9,1,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/265947255/detail.aspx?targetUrl=BP
233895600,"Смартфон Galaxy A15 4 ГБ 128 ГБ, темно-синий",19990,14552,3500.0,27,Samsung,5,ООО НОСИМО,4.8,3,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/233895600/detail.aspx?targetUrl=BP
263250614,iPhone 16 Pro Max 512GB Desert Titanium SIM +eSIM,249000,169942,800.0,31,Apple,5,Official Store,5.0,282,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/263250614/detail.aspx?targetUrl=BP
221461533,Смартфон Galaxy A35 SM-A356E 8 256ГБ темно-синий,44430,27830,,37,Samsung,5,ЗЕОН,4.8,12,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/221461533/detail.aspx?targetUrl=BP
250456976,Смартфон red 13C 8 256 Гб Белый,21522,9702,,54,Mi,4,smart store,4.5,4,3.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250456976/detail.aspx?targetUrl=BP
264357011,ZERO 40 5G 12+256GB,46290,29801,,35,Infinix,5,WB Retail,4.8,41,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264357011/detail.aspx?targetUrl=BP
264015731,"Смартфон Phone 2 12 256 ГБ, белый",91913,55331,,39,Nothing,5,AWSD,4.8,4,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264015731/detail.aspx?targetUrl=BP
270036232,Смартфон Samsung Galaxy S21 5G 8 256 ГБ Восстановленный,56000,25821,,53,Smart Moscow,5,Smart Moscow,4.6,151,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/270036232/detail.aspx?targetUrl=BP
211699273,"Смартфон Red A3,4GB+128GB",15365,6643,,56,MI,4,Snugnest,3.8,92,4.1,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211699273/detail.aspx?targetUrl=BP
265911037,Смартфон X7b 8 128GB Black,15190,13215,,13,Honor,0,KOSMOSTORE GROUP,4.8,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/265911037/detail.aspx?targetUrl=BP
265911036,Смартфон X7b 8 128GB Green,15190,13215,,13,Honor,0,KOSMOSTORE GROUP,4.8,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/265911036/detail.aspx?targetUrl=BP
250917426,Смартфон Виво y19 8 256 ГБ,14250,5244,,63,VIVO,4,Snugnest,3.8,99,4.2,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250917426/detail.aspx?targetUrl=BP
217268392,Смартфон Xioami 9T 6 128,21600,6955,,67,Redmi,4,Snugnest,3.8,106,3.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/217268392/detail.aspx?targetUrl=BP
209141795,Смартфон Note 50 3 64 ГБ черный,7478,5985,,19,realme,5,ЗЕОН,4.8,2860,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/209141795/detail.aspx?targetUrl=BP
258017505,"C61 6 128 ГБ, RMX3930, Темно-зеленый",11745,8685,,26,Realme,5,Техно Олимп,4.9,36,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/258017505/detail.aspx?targetUrl=BP
169812202,Galaxy A34 6+128GB,31990,21986,,31,Samsung,5,WB Retail,4.8,1578,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/169812202/detail.aspx?targetUrl=BP
268814569,"CAMON 30, 8 256 GB, Basaltic Dark, EAC (Ростест)",21766,15717,300.0,27,TECNO,5,Техно Олимп,4.9,8,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/268814569/detail.aspx?targetUrl=BP
250310150,Смартфон red 12 4 128 Гб Белый,23958,9698,,59,Mi,1,smart store,4.5,1,1.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250310150/detail.aspx?targetUrl=BP
277718335,POVA 6 Neo 8+128GB Green + 3 мес. связи в подарок,15990,13911,,13,TECNO,0,TECNO Premium Store,4.9,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/277718335/detail.aspx?targetUrl=BP
277718336,POVA 6 Neo 8+128GB Silver + 3 мес. связи в подарок,15990,13911,,13,TECNO,0,TECNO Premium Store,4.9,0,0.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/277718336/detail.aspx?targetUrl=BP
223350154,Смартфон Note 40 Pro 8 256Gb Titan Gold,24000,20880,,13,Infinix,5,Infinix Original Shop,4.8,40,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/223350154/detail.aspx?targetUrl=BP
263250404,iPhone 16 Pro Max 512GB Natural Titanium SIM +eSIM,249000,169942,800.0,31,Apple,5,Official Store,5.0,282,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/263250404/detail.aspx?targetUrl=BP
251871604,"Смартфон Red 13C 8 + 256GB, белый",14900,8636,,42,MI,3,ORIYON Shoes,4.1,44,2.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/251871604/detail.aspx?targetUrl=BP
268462526,Смартфон 13 NFC 6 128Gb Ocean Blue,13600,11477,,15,Redmi,5,Сделано людьми,4.9,315,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/268462526/detail.aspx?targetUrl=BP
264356834,HOT 50i 4+128GB,12999,8934,,31,Infinix,5,WB Retail,4.8,20,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264356834/detail.aspx?targetUrl=BP
264356839,HOT 50i 4+128GB,12999,8934,,31,Infinix,5,WB Retail,4.8,20,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264356839/detail.aspx?targetUrl=BP
263250506,iPhone 16 Pro Max 512GB White Titanium SIM +eSIM,249000,169942,800.0,31,Apple,5,Official Store,5.0,282,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/263250506/detail.aspx?targetUrl=BP
264356823,HOT 50 6+256GB,21889,13139,,39,Infinix,5,WB Retail,4.8,50,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/264356823/detail.aspx?targetUrl=BP
257915934,iPhone 16 Pro Max 256GB Natural Titanium SIM +eSIM,238800,147769,800.0,38,Apple,5,Official Store,5.0,282,5.0,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/257915934/detail.aspx?targetUrl=BP
262143748,Смартфон SPARK Go1 2025 4 128GB Startrail Black,8890,7734,,13,TECNO,5,Best Buy,4.6,96,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/262143748/detail.aspx?targetUrl=BP
262069882,Смартфон SPARK Go1 2025 3 64GB Glittery White,7390,6429,,13,TECNO,5,Best Buy,4.6,96,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/262069882/detail.aspx?targetUrl=BP
273552514,Премиум копия Айфона 15 Pro Maх,31375,12989,,58,PRO MAX,5,Магия Качества,4.3,86,4.5,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/273552514/detail.aspx?targetUrl=BP
212144592,Смартфон X9b 8GB+256GB зеленый,32990,22674,,31,HONOR,5,Selfie port,4.9,1597,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/212144592/detail.aspx?targetUrl=BP
